nct_id,reached_fda_milestone
NCT00690092,False
NCT00690495,True
NCT00690612,False
NCT00690690,False
NCT00690794,False
NCT00690820,False
NCT00691002,False
NCT00691145,False
NCT00691600,False
NCT00692107,False
NCT00692172,False
NCT00692484,True
NCT00692770,False
NCT00692913,False
NCT00693576,True
NCT00693940,False
NCT00693992,False
NCT00694304,False
NCT00695526,False
NCT00696384,False
NCT00696436,False
NCT00696735,False
NCT00696800,True
NCT00697086,False
NCT00697099,False
NCT00697840,False
NCT00697918,False
NCT00697931,False
NCT00697970,False
NCT00698061,False
NCT00698087,False
NCT00698880,False
NCT00699153,True
NCT00699517,False
NCT00699582,False
NCT00699751,False
NCT00699764,False
NCT00699816,False
NCT00699972,False
NCT00700102,False
NCT00700310,False
NCT00700817,True
NCT00701090,False
NCT00701259,True
NCT00701415,False
NCT00701636,False
NCT00702468,False
NCT00704353,False
NCT00704379,True
NCT00704496,False
NCT00704743,False
NCT00704899,False
NCT00705445,False
NCT00705575,False
NCT00705783,False
NCT00705861,False
NCT00705978,False
NCT00706121,False
NCT00706147,False
NCT00706654,False
NCT00707031,False
NCT00707083,False
NCT00707421,False
NCT00707486,False
NCT00707902,False
NCT00707941,False
NCT00707980,False
NCT00708097,False
NCT00708123,False
NCT00708435,False
NCT00708500,False
NCT00708682,False
NCT00709852,False
NCT00709865,False
NCT00709904,False
NCT00709956,False
NCT00710060,False
NCT00710580,False
NCT00711009,False
NCT00711295,False
NCT00711503,False
NCT00711867,False
NCT00711880,False
NCT00711971,False
NCT00712166,False
NCT00712933,True
NCT00713193,True
NCT00713310,False
NCT00713726,False
NCT00713804,False
NCT00713817,False
NCT00713830,False
NCT00713986,False
NCT00714064,False
NCT00714090,False
NCT00714857,False
NCT00714961,False
NCT00715624,False
NCT00715936,False
NCT00716391,False
NCT00716547,False
NCT00717210,True
NCT00717236,False
NCT00717938,False
NCT00718237,False
NCT00718315,False
NCT00718471,False
NCT00718705,False
NCT00718796,False
NCT00718861,True
NCT00718952,False
NCT00719472,False
NCT00719498,False
NCT00719563,False
NCT00719576,False
NCT00719667,False
NCT00719680,False
NCT00720057,False
NCT00720200,False
NCT00720278,False
NCT00720382,True
NCT00720538,False
NCT00720798,True
NCT00720941,True
NCT00721123,True
NCT00721760,False
NCT00721968,False
NCT00722371,True
NCT00722566,False
NCT00722579,False
NCT00723047,False
NCT00723216,False
NCT00723528,False
NCT00723801,False
NCT00724113,False
NCT00724126,True
NCT00724633,False
NCT00724867,False
NCT00725569,False
NCT00726011,False
NCT00726375,False
NCT00726388,False
NCT00726622,False
NCT00727597,False
NCT00727649,False
NCT00727987,False
NCT00728481,False
NCT00728767,False
NCT00729313,False
NCT00729924,True
NCT00730015,False
NCT00730171,True
NCT00730236,False
NCT00730366,False
NCT00730691,False
NCT00731120,False
NCT00731185,False
NCT00731367,False
NCT00731393,False
NCT00731627,False
NCT00731679,False
NCT00732095,False
NCT00732368,True
NCT00732381,False
NCT00732446,False
NCT00732641,False
NCT00733005,False
NCT00733057,False
NCT00733135,False
NCT00734214,False
NCT00734318,False
NCT00734383,True
NCT00734422,False
NCT00734539,True
NCT00734604,False
NCT00735137,False
NCT00735371,False
NCT00735410,False
NCT00735462,False
NCT00735527,True
NCT00735813,False
NCT00736879,False
NCT00736957,False
NCT00737347,False
NCT00737412,False
NCT00737477,False
NCT00738478,False
NCT00738530,False
NCT00738543,False
NCT00739674,False
NCT00740285,False
NCT00740324,False
NCT00740428,False
NCT00740792,False
NCT00740831,False
NCT00740844,False
NCT00740883,False
NCT00741156,False
NCT00741351,False
NCT00741650,False
NCT00741949,False
NCT00742391,False
NCT00742443,False
NCT00742742,False
NCT00742937,False
NCT00743548,False
NCT00743639,False
NCT00743652,False
NCT00743873,False
NCT00744367,False
NCT00744497,False
NCT00744627,False
NCT00744848,False
NCT00745108,False
NCT00745459,False
NCT00746161,False
NCT00746447,False
NCT00746616,False
NCT00746785,False
NCT00746902,False
NCT00747110,False
NCT00747227,False
NCT00747344,False
NCT00747708,False
NCT00748202,False
NCT00748488,False
NCT00749658,False
NCT00749723,False
NCT00750152,False
NCT00750724,False
NCT00750737,True
NCT00751049,False
NCT00751127,False
NCT00751179,False
NCT00751504,False
NCT00751621,False
NCT00751738,False
NCT00751751,False
NCT00752050,False
NCT00752115,False
NCT00752297,False
NCT00752427,False
NCT00752973,False
NCT00753688,False
NCT00754559,True
NCT00754572,True
NCT00754741,False
NCT00754819,False
NCT00755053,False
NCT00755079,False
NCT00755209,False
NCT00755573,False
NCT00755781,False
NCT00757237,False
NCT00757302,False
NCT00757393,False
NCT00757744,False
NCT00758043,True
NCT00758082,False
NCT00758186,False
NCT00758277,False
NCT00758303,False
NCT00758316,False
NCT00758394,False
NCT00758498,True
NCT00758563,False
NCT00759291,False
NCT00759421,False
NCT00759460,False
NCT00759681,False
NCT00759811,False
NCT00760214,False
NCT00760435,False
NCT00760526,False
NCT00760539,False
NCT00760695,False
NCT00760851,False
NCT00760877,False
NCT00761267,True
NCT00761358,False
NCT00761631,False
NCT00761748,False
NCT00761774,False
NCT00761800,False
NCT00761852,False
NCT00761930,False
NCT00762034,True
NCT00762372,False
NCT00762411,False
NCT00762450,False
NCT00762463,False
NCT00762762,False
NCT00763022,False
NCT00763230,False
NCT00763256,False
NCT00763269,False
NCT00763321,False
NCT00763451,False
NCT00763815,True
NCT00763984,False
NCT00764010,False
NCT00764686,False
NCT00764738,False
NCT00764946,False
NCT00765024,False
NCT00765076,False
NCT00765167,False
NCT00765206,False
NCT00765362,False
NCT00765440,False
NCT00765479,False
NCT00765999,True
NCT00767091,False
NCT00767624,False
NCT00768287,False
NCT00769106,False
NCT00769171,False
NCT00769561,False
NCT00769769,False
NCT00769860,False
NCT00770029,False
NCT00770081,False
NCT00770133,False
NCT00770146,False
NCT00770211,False
NCT00770341,False
NCT00770653,False
NCT00770692,False
NCT00770874,False
NCT00770913,False
NCT00771160,False
NCT00771537,False
NCT00771563,False
NCT00772031,False
NCT00772174,False
NCT00772226,False
NCT00772291,False
NCT00772382,False
NCT00772447,False
NCT00772603,False
NCT00772889,False
NCT00772928,False
NCT00773279,False
NCT00773292,False
NCT00774423,False
NCT00774527,False
NCT00775242,False
NCT00775307,False
NCT00775437,True
NCT00775528,False
NCT00775645,False
NCT00775840,False
NCT00776230,False
NCT00776919,False
NCT00777153,False
NCT00777556,False
NCT00777946,False
NCT00778843,False
NCT00778908,False
NCT00779207,False
NCT00779740,True
NCT00780260,False
NCT00780741,False
NCT00780754,False
NCT00780910,False
NCT00781404,False
NCT00781547,False
NCT00781820,False
NCT00781937,True
NCT00782145,False
NCT00782184,False
NCT00782327,False
NCT00782340,False
NCT00782431,False
NCT00782769,False
NCT00782847,False
NCT00783224,False
NCT00783263,False
NCT00783432,False
NCT00783445,False
NCT00783718,True
NCT00784160,False
NCT00784277,False
NCT00784472,False
NCT00784654,False
NCT00784680,False
NCT00784784,False
NCT00784940,False
NCT00785174,False
NCT00785590,False
NCT00785655,False
NCT00786097,False
NCT00786474,False
NCT00787254,True
NCT00787306,False
NCT00787345,False
NCT00787891,False
NCT00788372,False
NCT00788554,False
NCT00788567,True
NCT00788697,False
NCT00789074,False
NCT00789152,False
NCT00789373,True
NCT00789620,False
NCT00789724,True
NCT00789828,False
NCT00789854,False
NCT00790205,False
NCT00790322,False
NCT00790335,False
NCT00790400,False
NCT00790738,False
NCT00790998,False
NCT00791492,False
NCT00791999,False
NCT00792324,False
NCT00792337,False
NCT00793962,False
NCT00794053,False
NCT00794456,False
NCT00794482,False
NCT00794573,False
NCT00794664,False
NCT00794703,False
NCT00794794,False
NCT00795340,True
NCT00795756,False
NCT00795821,False
NCT00796042,False
NCT00796354,False
NCT00796614,False
NCT00797069,False
NCT00797862,True
NCT00798083,False
NCT00798278,False
NCT00798447,False
NCT00798707,False
NCT00798967,True
NCT00799214,False
NCT00799383,False
NCT00799916,False
NCT00800267,False
NCT00801242,False
NCT00801281,True
NCT00801671,False
NCT00801723,False
NCT00802373,True
NCT00802503,False
NCT00803049,False
NCT00803244,False
NCT00803335,False
NCT00803361,True
NCT00803634,False
NCT00804297,False
NCT00804414,False
NCT00805064,False
NCT00805805,False
NCT00806026,False
NCT00806195,False
NCT00806819,True
NCT00806871,False
NCT00807027,False
NCT00807183,False
NCT00808067,False
NCT00808392,False
NCT00808431,False
NCT00808743,True
NCT00809172,True
NCT00809445,False
NCT00809471,False
NCT00809497,False
NCT00809705,False
NCT00809809,False
NCT00809965,False
NCT00810004,False
NCT00810030,False
NCT00810277,False
NCT00810641,False
NCT00810849,False
NCT00811109,False
NCT00811642,False
NCT00811681,False
NCT00811785,False
NCT00811915,True
NCT00811954,True
NCT00812097,False
NCT00812695,False
NCT00813189,False
NCT00813202,False
NCT00813709,False
NCT00813995,False
NCT00814125,False
NCT00814242,False
NCT00814307,False
NCT00814320,False
NCT00814359,False
NCT00814411,False
NCT00814515,False
NCT00814580,False
NCT00814840,False
NCT00816049,False
NCT00817076,False
NCT00817128,False
NCT00818324,False
NCT00818519,False
NCT00819065,False
NCT00819312,False
NCT00819988,False
NCT00820352,False
NCT00820651,False
NCT00820755,False
NCT00820976,False
NCT00821093,False
NCT00821353,False
NCT00821392,False
NCT00821691,False
NCT00821834,False
NCT00821860,False
NCT00821873,False
NCT00822211,False
NCT00822237,False
NCT00822393,False
NCT00822666,False
NCT00822809,False
NCT00823056,False
NCT00823212,False
NCT00823485,False
NCT00823901,False
NCT00824187,False
NCT00824239,False
NCT00824473,False
NCT00824655,False
NCT00824993,False
NCT00825058,False
NCT00825097,False
NCT00825305,False
NCT00825422,False
NCT00825578,False
NCT00825812,False
NCT00825955,False
NCT00826137,False
NCT00826176,False
NCT00826280,False
NCT00826410,False
NCT00826683,False
NCT00826774,False
NCT00827021,False
NCT00827346,False
NCT00827463,False
NCT00827554,False
NCT00827606,False
NCT00828035,False
NCT00828191,True
NCT00828750,False
NCT00828776,False
NCT00828893,False
NCT00828958,False
NCT00828971,False
NCT00829010,False
NCT00829179,False
NCT00829413,False
NCT00829829,False
NCT00830128,False
NCT00830167,False
NCT00830193,False
NCT00830713,False
NCT00830778,False
NCT00830960,False
NCT00831025,False
NCT00831415,False
NCT00831662,False
NCT00832039,False
NCT00832182,True
NCT00832195,False
NCT00833248,False
NCT00833794,False
NCT00833820,False
NCT00833898,False
NCT00834106,False
NCT00835380,False
NCT00836199,False
NCT00836433,False
NCT00836654,False
NCT00836693,False
NCT00838071,False
NCT00838201,False
NCT00838214,True
NCT00838266,False
NCT00838357,False
NCT00838526,False
NCT00838903,False
NCT00838916,False
NCT00839254,False
NCT00839657,False
NCT00839800,False
NCT00840242,False
NCT00840645,False
NCT00841113,False
NCT00841763,False
NCT00842348,False
NCT00843492,True
NCT00844402,False
NCT00844519,False
NCT00844649,True
NCT00844805,False
NCT00845260,False
NCT00845364,False
NCT00846963,True
NCT00846976,True
NCT00847808,False
NCT00848029,False
NCT00848536,False
NCT00848549,False
NCT00849017,False
NCT00849030,False
NCT00849056,False
NCT00849095,False
NCT00849160,True
NCT00849576,False
NCT00849693,True
NCT00850772,False
NCT00851357,False
NCT00851721,False
NCT00851903,False
NCT00852371,False
NCT00852540,False
NCT00852579,False
NCT00852592,False
NCT00852683,False
NCT00853099,True
NCT00853827,False
NCT00853905,False
NCT00853970,False
NCT00854568,False
NCT00855166,False
NCT00855257,False
NCT00855309,True
NCT00855530,False
NCT00855920,False
NCT00855959,False
NCT00856206,False
NCT00856284,True
NCT00856518,False
NCT00856544,False
NCT00856622,False
NCT00856635,False
NCT00856986,True
NCT00857220,True
NCT00857441,False
NCT00857454,False
NCT00857584,False
NCT00857675,False
NCT00857688,False
NCT00858637,False
NCT00859703,False
NCT00860288,False
NCT00860366,False
NCT00860444,False
NCT00860873,False
NCT00860977,True
NCT00861250,False
NCT00861380,False
NCT00861978,False
NCT00862264,False
NCT00862381,True
NCT00862394,False
NCT00862420,False
NCT00862654,False
NCT00863304,False
NCT00864331,False
NCT00864539,False
NCT00864851,False
NCT00865137,False
NCT00865202,False
NCT00865449,False
NCT00865722,False
NCT00866268,False
NCT00866294,False
NCT00866645,False
NCT00866658,False
NCT00866697,False
NCT00866775,True
NCT00867347,False
NCT00867490,False
NCT00868452,False
NCT00868634,False
NCT00869063,False
NCT00869180,True
NCT00869635,False
NCT00869986,False
NCT00870493,False
NCT00870597,False
NCT00870727,False
NCT00871000,False
NCT00871494,False
NCT00872144,False
NCT00872170,False
NCT00872469,False
NCT00872560,False
NCT00872586,False
NCT00872651,False
NCT00873028,False
NCT00873379,False
NCT00873509,False
NCT00874419,False
NCT00875069,False
NCT00875394,False
NCT00875459,False
NCT00875550,False
NCT00876486,False
NCT00876694,False
NCT00876772,False
NCT00876824,False
NCT00877279,False
NCT00877877,False
NCT00877890,False
NCT00878631,False
NCT00878644,False
NCT00878709,False
NCT00878917,False
NCT00879190,False
NCT00880100,False
NCT00880243,False
NCT00880477,False
NCT00880919,False
NCT00880971,False
NCT00881452,False
NCT00881517,False
NCT00881699,False
NCT00882518,False
NCT00882635,False
NCT00883337,False
NCT00883493,True
NCT00883753,False
NCT00883779,False
NCT00884000,False
NCT00884273,False
NCT00884585,False
NCT00884884,False
NCT00885014,False
NCT00885079,False
NCT00885105,False
NCT00886600,False
NCT00886873,False
NCT00887224,False
NCT00887263,True
NCT00887536,True
NCT00887679,True
NCT00888290,False
NCT00888732,False
NCT00889863,False
NCT00890981,False
NCT00891176,False
NCT00891202,False
NCT00891267,False
NCT00891371,False
NCT00891384,False
NCT00891982,False
NCT00892112,False
NCT00892879,False
NCT00893061,False
NCT00893113,False
NCT00893230,False
NCT00893555,True
NCT00894166,False
NCT00894387,False
NCT00894673,False
NCT00894829,False
NCT00894959,False
NCT00894985,False
NCT00897104,False
NCT00899379,False
NCT00901901,False
NCT00902174,False
NCT00902330,False
NCT00902538,False
NCT00902837,False
NCT00903825,False
NCT00903981,False
NCT00904449,False
NCT00904670,False
NCT00904683,False
NCT00904995,True
NCT00905268,False
NCT00905736,False
NCT00906646,False
NCT00906672,False
NCT00907426,False
NCT00907660,False
NCT00907777,False
NCT00908245,False
NCT00908453,False
NCT00908492,False
NCT00908700,False
NCT00908752,False
NCT00908895,False
NCT00909077,False
NCT00909597,False
NCT00909779,False
NCT00909857,False
NCT00910065,False
NCT00910104,False
NCT00910221,False
NCT00910403,False
NCT00910429,False
NCT00910585,False
NCT00910624,False
NCT00910910,False
NCT00911170,False
NCT00911261,False
NCT00911391,False
NCT00911534,False
NCT00912691,False
NCT00912964,True
NCT00913120,False
NCT00913380,False
NCT00913705,False
NCT00914810,False
NCT00915551,False
NCT00915577,False
NCT00915902,False
NCT00916006,False
NCT00916175,False
NCT00916409,False
NCT00916422,False
NCT00916734,False
